3.8046875,25915,3.546875,25915
3.8125,25915,3.5546875,25915
3.8203125,25916,3.5625,25916
3.828125,25917,3.5703125,25917
3.8359375,25917,3.578125,25917
3.84375,25918,3.5859375,25918
3.8515625,25918,3.59375,25918
3.859375,25918,3.6015625,25918
3.8671875,25919,3.609375,25919
3.875,25919,3.6171875,25919
3.8828125,25920,3.625,25920
3.890625,25920,3.6328125,25920
3.8984375,25920,3.640625,25920
3.90625,25920,3.6484375,25920
3.9140625,25921,3.65625,25921
3.921875,25921,3.6640625,25921
3.9296875,25921,3.671875,25921
3.9375,25922,3.6796875,25922
3.9453125,25922,3.6875,25922
3.953125,25922,3.6953125,25922
3.9609375,25923,3.703125,25923
3.96875,25923,3.7109375,25923
3.9765625,25923,3.71875,25923
3.984375,25924,3.7265625,25924
3.9921875,25924,3.734375,25924
4,25925,3.7421875,25925
4.0078125,25925,3.75,25925
4.015625,25926,3.7578125,25926
4.0234375,25926,3.765625,25926
4.03125,25927,3.7734375,25927
4.0390625,25927,3.78125,25927
4.046875,25928,3.7890625,25928
4.0546875,25929,3.796875,25929
4.0625,25930,3.8046875,25930
4.0703125,25931,3.8125,25931
4.078125,25931,3.8203125,25931
4.0859375,25932,3.828125,25932
4.09375,25933,3.8359375,25933
4.1015625,25934,3.84375,25934
4.109375,25935,3.8515625,25935
4.1171875,25936,3.859375,25936
4.125,25938,3.8671875,25938
4.1328125,25939,3.875,25939
4.140625,25941,3.8828125,25941
4.1484375,25944,3.890625,25944
4.15625,25946,3.8984375,25946
4.1640625,25949,3.90625,25949
4.171875,25952,3.9140625,25952
4.1796875,25955,3.921875,25955
4.1875,25959,3.9296875,25959
4.1953125,25962,3.9375,25962
4.203125,25967,3.9453125,25967
4.2109375,25970,3.953125,25970
4.21875,25975,3.9609375,25975
4.2265625,25979,3.96875,25979
4.234375,25982,3.9765625,25982
4.2421875,25986,3.984375,25986
4.25,25989,3.9921875,25989
4.2578125,25992,4,25992
4.265625,25996,4.0078125,25996
4.2734375,25997,4.015625,25997
4.28125,26001,4.0234375,26001
4.2890625,26004,4.03125,26004
4.296875,26007,4.0390625,26007
4.3046875,26012,4.046875,26012
4.3125,26015,4.0546875,26015
4.3203125,26018,4.0625,26018
4.328125,26021,4.0703125,26021
4.3359375,26024,4.078125,26024
4.34375,26025,4.0859375,26025
4.3515625,26028,4.09375,26028
4.359375,26030,4.1015625,26030
4.3671875,26032,4.109375,26032
4.375,26034,4.1171875,26034
4.3828125,26037,4.125,26037
4.390625,26039,4.1328125,26039
4.3984375,26040,4.140625,26040
4.40625,26042,4.1484375,26042
4.4140625,26044,4.15625,26044
4.421875,26046,4.1640625,26046
4.4296875,26048,4.171875,26048
4.4375,26050,4.1796875,26050
4.4453125,26051,4.1875,26051
4.453125,26052,4.1953125,26052
4.4609375,26054,4.203125,26054
4.46875,26054,4.2109375,26054
4.4765625,26055,4.21875,26055
4.484375,26055,4.2265625,26055
4.4921875,26056,4.234375,26056
4.5,26058,4.2421875,26058
4.5078125,26058,4.25,26058
4.515625,26059,4.2578125,26059
4.5234375,26061,4.265625,26061
4.53125,26062,4.2734375,26062
4.5390625,26064,4.28125,26064
4.546875,26066,4.2890625,26066
4.5546875,26068,4.296875,26068
4.5625,26070,4.3046875,26070
4.5703125,26071,4.3125,26071
4.578125,26073,4.3203125,26073
4.5859375,26075,4.328125,26075
4.59375,26077,4.3359375,26077
4.6015625,26077,4.34375,26077
4.609375,26079,4.3515625,26079
4.6171875,26081,4.359375,26081
4.625,26083,4.3671875,26083
4.6328125,26085,4.375,26085
4.640625,26087,4.3828125,26087
4.6484375,26089,4.390625,26089
